<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
NVTK,5,20200304,162000,989.8000000,994.6000000,989.0000000,989.2000000,23312
NVTK,5,20200304,162500,989.6000000,992.4000000,988.2000000,989.8000000,13448
NVTK,5,20200304,163000,990.0000000,991.6000000,989.0000000,990.4000000,11241
NVTK,5,20200304,163500,990.4000000,992.4000000,990.4000000,992.0000000,3660
NVTK,5,20200304,164000,992.0000000,993.0000000,990.4000000,991.4000000,4779
NVTK,5,20200304,164500,991.8000000,992.2000000,989.2000000,990.0000000,8789
NVTK,5,20200304,165000,990.2000000,991.4000000,989.4000000,990.4000000,9020
NVTK,5,20200304,165500,991.2000000,991.2000000,989.4000000,989.6000000,3689
NVTK,5,20200304,170000,990.8000000,992.4000000,990.6000000,991.2000000,6559
NVTK,5,20200304,170500,991.2000000,992.2000000,988.2000000,989.0000000,17912
NVTK,5,20200304,171000,989.6000000,991.0000000,988.4000000,990.8000000,3060
NVTK,5,20200304,171500,991.0000000,994.2000000,991.0000000,993.6000000,6063
NVTK,5,20200304,172000,993.6000000,994.4000000,992.4000000,993.0000000,9876
NVTK,5,20200304,172500,993.4000000,993.6000000,991.2000000,992.6000000,3270
NVTK,5,20200304,173000,992.6000000,993.0000000,991.6000000,993.0000000,3642
NVTK,5,20200304,173500,992.8000000,997.4000000,990.0000000,992.8000000,24577
NVTK,5,20200304,174000,994.4000000,994.4000000,987.4000000,988.6000000,43125
NVTK,5,20200304,174500,990.8000000,991.4000000,987.2000000,990.2000000,14951
NVTK,5,20200304,175000,989.2000000,991.0000000,988.0000000,990.4000000,15273
NVTK,5,20200304,175500,990.8000000,992.0000000,988.6000000,990.2000000,16229
NVTK,5,20200304,180000,989.0000000,990.4000000,987.6000000,989.2000000,11571
NVTK,5,20200304,180500,989.0000000,992.8000000,987.4000000,990.8000000,18933
NVTK,5,20200304,181000,991.4000000,996.6000000,990.8000000,994.6000000,8443
NVTK,5,20200304,181500,994.6000000,994.8000000,992.6000000,993.6000000,8556
NVTK,5,20200304,182000,993.2000000,996.2000000,991.6000000,994.0000000,9661
NVTK,5,20200304,182500,994.0000000,995.8000000,992.6000000,993.6000000,11995
NVTK,5,20200304,183000,994.2000000,996.0000000,994.0000000,995.4000000,5981
NVTK,5,20200304,183500,995.4000000,995.8000000,994.6000000,995.2000000,7855
NVTK,5,20200304,184000,995.2000000,999.0000000,995.2000000,997.8000000,43873
